    	Line 250: 05:16.369	ID:21	30 0 315 0 5140 45 1 0 13624 13622 13100 13617 2048 0 230 0 4726 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 0 41712
    	Line 252: 05:17.007	ID:21	-25880,316,315,7
    	Line 253: 05:17.045	ID:21	30 0 315 0 1799 45 2 0 14389 12344 13100 13873 2048 0 487 0 4726 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 0 41712
    	Line 264: 05:47.453	ID:21	-9604,346,346,8
    	Line 265: 05:47.488	ID:21	30 0 346 0 2056 45 2 0 12342 11316 13363 54 2048 0 9 0 4726 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 0 41712
    	Line 273: 05:54.088	ID:21	-1658,352,352,3
    	Line 274: 05:54.123	ID:21	30 0 352 0 771 45 1 0 13622 11320 13619 50 2048 0 208 0 4726 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 0 41712
    	Line 288: 06:06.873	ID:21	12198,366,365,7
    	Line 289: 06:06.909	ID:21	30 0 365 0 1799 49 2 0 14641 11320 13875 54 2048 0 487 0 4726 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 0 41712
    	Line 291: 06:08.483	ID:21	-25833,367,367,13
    	Line 292: 06:08.521	ID:21	30 0 367 0 3341 45 1 0 14389 13107 13100 14134 2048 0 485 0 4732 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 1 41712
    	Line 300: 06:13.828	ID:21	2676,372,372,3
    	Line 301: 06:13.865	ID:21	30 0 372 0 771 50 1 0 13879 13100 12855 2048 2048 0 248 0 4726 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 0 41712
    	Line 304: 06:24.438	ID:21	-20383,383,383,20
    	Line 305: 06:24.475	ID:21	30 0 383 0 5140 45 1 0 13104 13112 13100 13112 2048 0 487 0 4732 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 1 41712
    	Line 309: 06:30.558	ID:21	19290,390,389,8
    	Line 310: 06:30.594	ID:21	30 0 389 0 2056 49 2 0 14642 11312 14643 48 2048 0 248 0 4726 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 0 41712
    	Line 315: 06:33.656	ID:21	24877,392,392,19
    	Line 316: 06:33.692	ID:21	30 0 392 0 4883 50 1 0 14136 11319 14643 50 2048 0 149 0 4726 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 0 41712
    	Line 351: 07:12.044	ID:21	-14265,431,430,20
    	Line 352: 07:12.081	ID:21	30 0 430 0 5140 45 1 0 12852 13622 13356 12595 2048 0 21 0 4732 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 1 41712
    	Line 357: 07:21.896	ID:21	1011,440,440,19
    	Line 358: 07:21.923	ID:21	30 0 440 0 4883 49 1 0 12593 13356 12340 0 43690 0 0 0 0 0 0 0 0 0 16448 0 0 0 0 10214 11054 44600
    	Line 360: 07:24.569	ID:21	10258,443,443,3
    	Line 361: 07:24.605	ID:21	30 0 443 0 771 49 1 0 13618 11320 13364 51 2048 0 489 0 4726 4642 22706 4642 1 15 60530 35414 23240 0 58321 4834 23718 8005
    	Line 369: 07:28.835	ID:21	-16323,447,447,7
    	Line 370: 07:28.872	ID:21	30 0 447 0 1799 45 2 0 13110 13106 13356 14132 2048 0 487 0 4726 4642 22706 4642 1 15 60530 35414 23240 0 58355 4834 23422 4022
    	Line 390: 07:55.771	ID:21	-31103,475,474,8
    	Line 391: 07:55.799	ID:21	30 0 474 0 2056 45 2 0 12593 13104 13356 13623 43520 0 0 0 0 0 0 0 0 0 16448 0 0 0 0 10214 11054 44600
    	Line 393: 07:59.320	ID:21	-19678,478,478,13
    	Line 394: 07:59.358	ID:21	30 0 478 0 3341 45 1 0 13881 14391 13356 14391 2048 0 189 0 4732 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 1 41712
    	Line 399: 08:04.131	ID:21	-6638,483,482,20
    	Line 400: 08:04.167	ID:21	30 0 482 0 5140 45 1 0 13110 11320 14388 51 2048 0 231 0 4732 4642 22706 1 63492 1 6176 63492 36188 4414 5518 32422 1 41712
